Order Customer Id,R_Value,F_Value,M_Value,R_Score,F_Score,M_Score,RFM_Score,RFM_Total_Score,Customer_Segmentation
15493,1841,1,468.6700134,2,4,3,243,9,Recent Customers
15494,1841,1,479.3200073,2,4,3,243,9,Recent Customers
15495,1841,1,484.6499939,2,4,3,243,9,Recent Customers
15496,1841,1,495.2999878,2,4,3,243,9,Recent Customers
15497,1841,1,503.2900085,2,4,3,243,9,Recent Customers
15498,1841,1,505.9500122,2,4,3,243,9,Recent Customers
15499,1841,1,511.2799988,2,4,3,243,9,Recent Customers
15500,1841,1,516.5999756,2,4,3,243,9,Recent Customers
15501,1841,1,521.9299927,2,4,3,243,9,Recent Customers
15502,1841,1,527.25,2,4,3,243,9,Recent Customers
15503,1841,1,532.5800171,2,4,3,243,9,Recent Customers
15504,1841,1,399.4400024,2,4,3,243,9,Recent Customers
15505,1841,1,426.0599976,2,4,3,243,9,Recent Customers
15506,1841,1,436.7200012,2,4,3,243,9,Recent Customers
15507,1841,1,442.0400085,2,4,3,243,9,Recent Customers
15508,1841,1,447.3699951,2,4,3,243,9,Recent Customers
15509,1841,1,452.6900024,2,4,3,243,9,Recent Customers
15510,1841,1,463.3399963,2,4,3,243,9,Recent Customers
15511,1841,1,468.6700134,2,4,3,243,9,Recent Customers
15512,1841,1,479.3200073,2,4,3,243,9,Recent Customers
15513,1841,1,484.6499939,2,4,3,243,9,Recent Customers
15514,1841,1,495.2999878,2,4,3,243,9,Recent Customers
15515,1841,1,503.2900085,2,4,3,243,9,Recent Customers
15516,1841,1,505.9500122,2,4,3,243,9,Recent Customers
15517,1841,1,511.2799988,2,4,3,243,9,Recent Customers
15518,1841,1,516.5999756,2,4,3,243,9,Recent Customers
15519,1841,1,521.9299927,2,4,3,243,9,Recent Customers
15520,1841,1,527.25,2,4,3,243,9,Recent Customers
15521,1841,1,532.5800171,2,4,3,243,9,Recent Customers
15522,1841,1,399.4400024,2,4,3,243,9,Recent Customers
15523,1841,1,426.0599976,2,4,3,243,9,Recent Customers
15524,1841,1,436.7200012,2,4,3,243,9,Recent Customers
15525,1841,1,442.0400085,2,4,3,243,9,Recent Customers
15526,1841,1,447.3699951,2,4,3,243,9,Recent Customers
15527,1841,1,452.6900024,2,4,3,243,9,Recent Customers
15528,1841,1,463.3399963,2,4,3,243,9,Recent Customers
15529,1841,1,468.6700134,2,4,3,243,9,Recent Customers
15530,1841,1,479.3200073,2,4,3,243,9,Recent Customers
15531,1841,1,484.6499939,2,4,3,243,9,Recent Customers
15532,1841,1,495.2999878,2,4,3,243,9,Recent Customers
15533,1841,1,503.2900085,2,4,3,243,9,Recent Customers
15534,1841,1,505.9500122,2,4,3,243,9,Recent Customers
15535,1841,1,511.2799988,2,4,3,243,9,Recent Customers
15536,1841,1,516.5999756,2,4,3,243,9,Recent Customers
15537,1841,1,521.9299927,2,4,3,243,9,Recent Customers
15538,1841,1,527.25,2,4,3,243,9,Recent Customers
15539,1841,1,532.5800171,2,4,3,243,9,Recent Customers
15540,1841,1,399.4400024,2,4,3,243,9,Recent Customers
15541,1841,1,426.0599976,2,4,3,243,9,Recent Customers
15542,1841,1,436.7200012,2,4,3,243,9,Recent Customers
15543,1841,1,442.0400085,2,4,3,243,9,Recent Customers
15544,1841,1,447.3699951,2,4,3,243,9,Recent Customers
15545,1841,1,452.6900024,2,4,3,243,9,Recent Customers
15546,1841,1,463.3399963,2,4,3,243,9,Recent Customers
15547,1841,1,468.6700134,2,4,3,243,9,Recent Customers
15548,1841,1,479.3200073,2,4,3,243,9,Recent Customers
15549,1841,1,484.6499939,2,4,3,243,9,Recent Customers
15550,1841,1,495.2999878,2,4,3,243,9,Recent Customers
15551,1841,1,503.2900085,2,4,3,243,9,Recent Customers
15552,1840,1,505.9500122,1,4,3,143,8,Promising
15553,1840,1,511.2799988,1,4,3,143,8,Promising
15554,1840,1,516.5999756,1,4,3,143,8,Promising
15555,1840,1,521.9299927,1,4,3,143,8,Promising
15556,1840,1,527.25,1,4,3,143,8,Promising
15557,1840,1,532.5800171,1,4,3,143,8,Promising
15558,1840,1,399.4400024,1,4,3,143,8,Promising
15559,1840,1,426.0599976,1,4,3,143,8,Promising
15560,1840,1,436.7200012,1,4,3,143,8,Promising
15561,1840,1,442.0400085,1,4,3,143,8,Promising
15562,1840,1,447.3699951,1,4,3,143,8,Promising
15563,1840,1,452.6900024,1,4,3,143,8,Promising
15564,1840,1,463.3399963,1,4,3,143,8,Promising
15565,1840,1,468.6700134,1,4,3,143,8,Promising
15566,1840,1,479.3200073,1,4,3,143,8,Promising
15567,1840,1,484.6499939,1,4,3,143,8,Promising
15568,1840,1,495.2999878,1,4,3,143,8,Promising
15569,1840,1,503.2900085,1,4,3,143,8,Promising
15570,1840,1,505.9500122,1,4,3,143,8,Promising
15571,1840,1,511.2799988,1,4,3,143,8,Promising
15572,1840,1,516.5999756,1,4,3,143,8,Promising
15573,1840,1,521.9299927,1,4,3,143,8,Promising
15574,1840,1,527.25,1,4,3,143,8,Promising
15575,1840,1,532.5800171,1,4,3,143,8,Promising
15576,1840,1,399.4400024,1,4,3,143,8,Promising
15577,1840,1,426.0599976,1,4,3,143,8,Promising
15578,1840,1,436.7200012,1,4,3,143,8,Promising
15579,1840,1,442.0400085,1,4,3,143,8,Promising
15580,1840,1,447.3699951,1,4,3,143,8,Promising
15581,1840,1,452.6900024,1,4,3,143,8,Promising
15582,1840,1,463.3399963,1,4,3,143,8,Promising
15583,1840,1,468.6700134,1,4,3,143,8,Promising
15584,1840,1,479.3200073,1,4,3,143,8,Promising
15585,1840,1,484.6499939,1,4,3,143,8,Promising
15586,1840,1,495.2999878,1,4,3,143,8,Promising
15587,1840,1,503.2900085,1,4,3,143,8,Promising
15588,1840,1,505.9500122,1,4,3,143,8,Promising
15589,1840,1,511.2799988,1,4,3,143,8,Promising
15590,1840,1,516.5999756,1,4,3,143,8,Promising
15591,1840,1,521.9299927,1,4,3,143,8,Promising
15592,1840,1,527.25,1,4,3,143,8,Promising
15593,1840,1,532.5800171,1,4,3,143,8,Promising
15594,1840,1,399.4400024,1,4,3,143,8,Promising
15595,1840,1,426.0599976,1,4,3,143,8,Promising
15596,1840,1,436.7200012,1,4,3,143,8,Promising
15597,1840,1,442.0400085,1,4,3,143,8,Promising
15598,1840,1,447.3699951,1,4,3,143,8,Promising
15599,1840,1,452.6900024,1,4,3,143,8,Promising
15600,1840,1,463.3399963,1,4,3,143,8,Promising
15601,1840,1,468.6700134,1,4,3,143,8,Promising
15602,1840,1,479.3200073,1,4,3,143,8,Promising
15603,1840,1,484.6499939,1,4,3,143,8,Promising
15604,1840,1,495.2999878,1,4,3,143,8,Promising
15605,1840,1,503.2900085,1,4,3,143,8,Promising
15606,1840,1,505.9500122,1,4,3,143,8,Promising
15607,1840,1,511.2799988,1,4,3,143,8,Promising
15608,1840,1,516.5999756,1,4,3,143,8,Promising
15609,1840,1,521.9299927,1,4,3,143,8,Promising
15610,1840,1,527.25,1,4,3,143,8,Promising
15611,1840,1,532.5800171,1,4,3,143,8,Promising
15612,1840,1,399.4400024,1,4,3,143,8,Promising
15613,1840,1,426.0599976,1,4,3,143,8,Promising
15614,1840,1,436.7200012,1,4,3,143,8,Promising
15615,1840,1,442.0400085,1,4,3,143,8,Promising
15616,1840,1,447.3699951,1,4,3,143,8,Promising
15617,1840,1,452.6900024,1,4,3,143,8,Promising
15618,1840,1,463.3399963,1,4,3,143,8,Promising
15619,1840,1,468.6700134,1,4,3,143,8,Promising
15620,1840,1,479.3200073,1,4,3,143,8,Promising
15621,1839,1,484.6499939,1,4,3,143,8,Promising
15622,1839,1,495.2999878,1,4,3,143,8,Promising
15623,1839,1,503.2900085,1,4,3,143,8,Promising
15624,1839,1,505.9500122,1,4,3,143,8,Promising
15625,1839,1,511.2799988,1,4,3,143,8,Promising
15626,1839,1,516.5999756,1,4,3,143,8,Promising
15627,1839,1,521.9299927,1,4,3,143,8,Promising
15628,1839,1,527.25,1,4,3,143,8,Promising
15629,1839,1,532.5800171,1,4,3,143,8,Promising
15630,1839,1,399.4400024,1,4,3,143,8,Promising
15631,1839,1,426.0599976,1,4,3,143,8,Promising
15632,1839,1,436.7200012,1,4,3,143,8,Promising
15633,1839,1,442.0400085,1,4,3,143,8,Promising
15634,1839,1,447.3699951,1,4,3,143,8,Promising
15635,1839,1,452.6900024,1,4,3,143,8,Promising
15636,1839,1,463.3399963,1,4,3,143,8,Promising
15637,1839,1,468.6700134,1,4,3,143,8,Promising
15638,1839,1,479.3200073,1,4,3,143,8,Promising
15639,1839,1,484.6499939,1,4,3,143,8,Promising
15640,1839,1,495.2999878,1,4,3,143,8,Promising
15641,1839,1,503.2900085,1,4,3,143,8,Promising
15642,1839,1,505.9500122,1,4,3,143,8,Promising
15643,1839,1,511.2799988,1,4,3,143,8,Promising
15644,1839,1,516.5999756,1,4,3,143,8,Promising
15645,1839,1,521.9299927,1,4,3,143,8,Promising
15646,1839,1,527.25,1,4,3,143,8,Promising
15647,1839,1,532.5800171,1,4,3,143,8,Promising
15648,1839,1,399.4400024,1,4,3,143,8,Promising
15649,1839,1,426.0599976,1,4,3,143,8,Promising
15650,1839,1,436.7200012,1,4,3,143,8,Promising
15651,1839,1,442.0400085,1,4,3,143,8,Promising
15652,1839,1,447.3699951,1,4,3,143,8,Promising
15653,1839,1,452.6900024,1,4,3,143,8,Promising
15654,1839,1,463.3399963,1,4,3,143,8,Promising
15655,1839,1,468.6700134,1,4,3,143,8,Promising
15656,1839,1,479.3200073,1,4,3,143,8,Promising
15657,1839,1,484.6499939,1,4,3,143,8,Promising
15658,1839,1,495.2999878,1,4,3,143,8,Promising
15659,1839,1,503.2900085,1,4,3,143,8,Promising
15660,1839,1,505.9500122,1,4,3,143,8,Promising
15661,1839,1,511.2799988,1,4,3,143,8,Promising
15662,1839,1,516.5999756,1,4,3,143,8,Promising
15663,1839,1,521.9299927,1,4,3,143,8,Promising
15664,1839,1,527.25,1,4,3,143,8,Promising
15665,1839,1,532.5800171,1,4,3,143,8,Promising
15666,1839,1,399.4400024,1,4,3,143,8,Promising
15667,1839,1,426.0599976,1,4,3,143,8,Promising
15668,1839,1,436.7200012,1,4,3,143,8,Promising
15669,1839,1,442.0400085,1,4,3,143,8,Promising
15670,1839,1,447.3699951,1,4,3,143,8,Promising
15671,1839,1,452.6900024,1,4,3,143,8,Promising
15672,1839,1,463.3399963,1,4,3,143,8,Promising
15673,1839,1,468.6700134,1,4,3,143,8,Promising
15674,1839,1,479.3200073,1,4,3,143,8,Promising
15675,1839,1,484.6499939,1,4,3,143,8,Promising
15676,1839,1,495.2999878,1,4,3,143,8,Promising
15677,1839,1,503.2900085,1,4,3,143,8,Promising
15678,1839,1,278.3900146,1,4,3,143,8,Promising
15679,1839,1,281.3200073,1,4,3,143,8,Promising
15680,1839,1,284.25,1,4,3,143,8,Promising
15681,1839,1,287.1799927,1,4,3,143,8,Promising
15682,1839,1,290.1099854,1,4,3,143,8,Promising
15683,1839,1,293.0400085,1,4,3,143,8,Promising
15684,1839,1,219.7799988,1,4,4,144,9,Recent Customers
15685,1839,1,234.4299927,1,4,4,144,9,Recent Customers
15686,1839,1,240.2899933,1,4,4,144,9,Recent Customers
15687,1839,1,243.2200012,1,4,4,144,9,Recent Customers
15688,1839,1,246.1499939,1,4,4,144,9,Recent Customers
15689,1838,1,249.0800018,1,4,4,144,9,Recent Customers
15690,1838,1,254.9400024,1,4,4,144,9,Recent Customers
15691,1838,1,257.8800049,1,4,4,144,9,Recent Customers
15692,1838,1,263.7399902,1,4,3,143,8,Promising
15693,1838,1,266.6700134,1,4,3,143,8,Promising
15694,1838,1,272.5299988,1,4,3,143,8,Promising
15695,1838,1,276.9200134,1,4,3,143,8,Promising
15696,1838,1,278.3900146,1,4,3,143,8,Promising
15697,1838,1,281.3200073,1,4,3,143,8,Promising
15698,1838,1,284.25,1,4,3,143,8,Promising
15699,1838,1,287.1799927,1,4,3,143,8,Promising
15700,1838,1,290.1099854,1,4,3,143,8,Promising
15701,1838,1,293.0400085,1,4,3,143,8,Promising
15702,1838,1,219.7799988,1,4,4,144,9,Recent Customers
15703,1838,1,234.4299927,1,4,4,144,9,Recent Customers
15704,1838,1,240.2899933,1,4,4,144,9,Recent Customers
15705,1838,1,243.2200012,1,4,4,144,9,Recent Customers
15706,1838,1,246.1499939,1,4,4,144,9,Recent Customers
15707,1838,1,249.0800018,1,4,4,144,9,Recent Customers
15708,1838,1,254.9400024,1,4,4,144,9,Recent Customers
15709,1838,1,257.8800049,1,4,4,144,9,Recent Customers
15710,1838,1,263.7399902,1,4,3,143,8,Promising
15711,1838,1,266.6700134,1,4,3,143,8,Promising
15712,1838,1,272.5299988,1,4,3,143,8,Promising
15713,1838,1,276.9200134,1,4,3,143,8,Promising
15714,1838,1,278.3900146,1,4,3,143,8,Promising
15715,1838,1,281.3200073,1,4,3,143,8,Promising
15716,1838,1,284.25,1,4,3,143,8,Promising
15717,1838,1,287.1799927,1,4,3,143,8,Promising
15718,1838,1,290.1099854,1,4,3,143,8,Promising
15719,1838,1,293.0400085,1,4,3,143,8,Promising
15720,1838,1,219.7799988,1,4,4,144,9,Recent Customers
15721,1838,1,234.4299927,1,4,4,144,9,Recent Customers
15722,1838,1,240.2899933,1,4,4,144,9,Recent Customers
15723,1838,1,243.2200012,1,4,4,144,9,Recent Customers
15724,1838,1,246.1499939,1,4,4,144,9,Recent Customers
15725,1838,1,249.0800018,1,4,4,144,9,Recent Customers
15726,1838,1,254.9400024,1,4,4,144,9,Recent Customers
15727,1838,1,257.8800049,1,4,4,144,9,Recent Customers
15728,1838,1,263.7399902,1,4,3,143,8,Promising
15729,1838,1,266.6700134,1,4,3,143,8,Promising
15730,1838,1,272.5299988,1,4,3,143,8,Promising
15731,1838,1,276.9200134,1,4,3,143,8,Promising
15732,1838,1,278.3900146,1,4,3,143,8,Promising
15733,1838,1,281.3200073,1,4,3,143,8,Promising
15734,1838,1,284.25,1,4,3,143,8,Promising
15735,1838,1,287.1799927,1,4,3,143,8,Promising
15736,1838,1,290.1099854,1,4,3,143,8,Promising
15737,1838,1,293.0400085,1,4,3,143,8,Promising
15738,1838,1,219.7799988,1,4,4,144,9,Recent Customers
15739,1838,1,234.4299927,1,4,4,144,9,Recent Customers
15740,1838,1,240.2899933,1,4,4,144,9,Recent Customers
15741,1838,1,243.2200012,1,4,4,144,9,Recent Customers
15742,1838,1,246.1499939,1,4,4,144,9,Recent Customers
15743,1838,1,249.0800018,1,4,4,144,9,Recent Customers
15744,1838,1,254.9400024,1,4,4,144,9,Recent Customers
15745,1838,1,257.8800049,1,4,4,144,9,Recent Customers
15746,1838,1,263.7399902,1,4,3,143,8,Promising
15747,1838,1,266.6700134,1,4,3,143,8,Promising
15748,1838,1,272.5299988,1,4,3,143,8,Promising
15749,1838,1,276.9200134,1,4,3,143,8,Promising
15750,1838,1,278.3900146,1,4,3,143,8,Promising
15751,1838,1,281.3200073,1,4,3,143,8,Promising
15752,1838,1,284.25,1,4,3,143,8,Promising
15753,1838,1,287.1799927,1,4,3,143,8,Promising
15754,1838,1,290.1099854,1,4,3,143,8,Promising
15755,1838,1,293.0400085,1,4,3,143,8,Promising
15756,1838,1,219.7799988,1,4,4,144,9,Recent Customers
15757,1838,1,234.4299927,1,4,4,144,9,Recent Customers
15758,1837,1,240.2899933,1,4,4,144,9,Recent Customers
15759,1837,1,243.2200012,1,4,4,144,9,Recent Customers
15760,1837,1,246.1499939,1,4,4,144,9,Recent Customers
15761,1837,1,249.0800018,1,4,4,144,9,Recent Customers
15762,1837,1,254.9400024,1,4,4,144,9,Recent Customers
15763,1837,1,257.8800049,1,4,4,144,9,Recent Customers
15764,1837,1,263.7399902,1,4,3,143,8,Promising
15765,1837,1,266.6700134,1,4,3,143,8,Promising
15766,1837,1,272.5299988,1,4,3,143,8,Promising
15767,1837,1,276.9200134,1,4,3,143,8,Promising
15768,1837,1,278.3900146,1,4,3,143,8,Promising
15769,1837,1,281.3200073,1,4,3,143,8,Promising
15770,1837,1,284.25,1,4,3,143,8,Promising
15771,1837,1,287.1799927,1,4,3,143,8,Promising
15772,1837,1,290.1099854,1,4,3,143,8,Promising
15773,1837,1,293.0400085,1,4,3,143,8,Promising
15774,1837,1,219.7799988,1,4,4,144,9,Recent Customers
15775,1837,1,234.4299927,1,4,4,144,9,Recent Customers
15776,1837,1,240.2899933,1,4,4,144,9,Recent Customers
15777,1837,1,243.2200012,1,4,4,144,9,Recent Customers
15778,1837,1,246.1499939,1,4,4,144,9,Recent Customers
15779,1837,1,249.0800018,1,4,4,144,9,Recent Customers
15780,1837,1,254.9400024,1,4,4,144,9,Recent Customers
15781,1837,1,257.8800049,1,4,4,144,9,Recent Customers
15782,1837,1,263.7399902,1,4,3,143,8,Promising
15783,1837,1,266.6700134,1,4,3,143,8,Promising
15784,1837,1,272.5299988,1,4,3,143,8,Promising
15785,1837,1,276.9200134,1,4,3,143,8,Promising
15786,1837,1,278.3900146,1,4,3,143,8,Promising
15787,1837,1,281.3200073,1,4,3,143,8,Promising
15788,1837,1,284.25,1,4,3,143,8,Promising
15789,1837,1,287.1799927,1,4,3,143,8,Promising
15790,1837,1,290.1099854,1,4,3,143,8,Promising
15791,1837,1,293.0400085,1,4,3,143,8,Promising
15792,1837,1,219.7799988,1,4,4,144,9,Recent Customers
15793,1837,1,234.4299927,1,4,4,144,9,Recent Customers
15794,1837,1,240.2899933,1,4,4,144,9,Recent Customers
15795,1837,1,243.2200012,1,4,4,144,9,Recent Customers
15796,1837,1,246.1499939,1,4,4,144,9,Recent Customers
15797,1837,1,249.0800018,1,4,4,144,9,Recent Customers
15798,1837,1,254.9400024,1,4,4,144,9,Recent Customers
15799,1837,1,257.8800049,1,4,4,144,9,Recent Customers
15800,1837,1,263.7399902,1,4,3,143,8,Promising
15801,1837,1,266.6700134,1,4,3,143,8,Promising
15802,1837,1,272.5299988,1,4,3,143,8,Promising
15803,1837,1,276.9200134,1,4,3,143,8,Promising
15804,1837,1,278.3900146,1,4,3,143,8,Promising
15805,1837,1,281.3200073,1,4,3,143,8,Promising
15806,1837,1,284.25,1,4,3,143,8,Promising
15807,1837,1,287.1799927,1,4,3,143,8,Promising
15808,1837,1,290.1099854,1,4,3,143,8,Promising
15809,1837,1,293.0400085,1,4,3,143,8,Promising
15810,1837,1,219.7799988,1,4,4,144,9,Recent Customers
15811,1837,1,234.4299927,1,4,4,144,9,Recent Customers
15812,1837,1,240.2899933,1,4,4,144,9,Recent Customers
15813,1837,1,243.2200012,1,4,4,144,9,Recent Customers
15814,1837,1,246.1499939,1,4,4,144,9,Recent Customers
15815,1837,1,249.0800018,1,4,4,144,9,Recent Customers
15816,1837,1,254.9400024,1,4,4,144,9,Recent Customers
15817,1837,1,257.8800049,1,4,4,144,9,Recent Customers
15818,1837,1,263.7399902,1,4,3,143,8,Promising
15819,1837,1,266.6700134,1,4,3,143,8,Promising
15820,1837,1,272.5299988,1,4,3,143,8,Promising
15821,1837,1,276.9200134,1,4,3,143,8,Promising
15822,1837,1,278.3900146,1,4,3,143,8,Promising
15823,1837,1,281.3200073,1,4,3,143,8,Promising
15824,1837,1,284.25,1,4,3,143,8,Promising
15825,1837,1,287.1799927,1,4,3,143,8,Promising
15826,1836,1,290.1099854,1,4,3,143,8,Promising
15827,1836,1,293.0400085,1,4,3,143,8,Promising
15828,1836,1,219.7799988,1,4,4,144,9,Recent Customers
15829,1836,1,234.4299927,1,4,4,144,9,Recent Customers
15830,1836,1,240.2899933,1,4,4,144,9,Recent Customers
15831,1836,1,243.2200012,1,4,4,144,9,Recent Customers
15832,1836,1,246.1499939,1,4,4,144,9,Recent Customers
15833,1836,1,249.0800018,1,4,4,144,9,Recent Customers
15834,1836,1,254.9400024,1,4,4,144,9,Recent Customers
15835,1836,1,257.8800049,1,4,4,144,9,Recent Customers
15836,1836,1,263.7399902,1,4,3,143,8,Promising
15837,1836,1,266.6700134,1,4,3,143,8,Promising
15838,1836,1,272.5299988,1,4,3,143,8,Promising
15839,1836,1,276.9200134,1,4,3,143,8,Promising
15840,1836,1,278.3900146,1,4,3,143,8,Promising
15841,1836,1,281.3200073,1,4,3,143,8,Promising
15842,1836,1,284.25,1,4,3,143,8,Promising
15843,1836,1,287.1799927,1,4,3,143,8,Promising
15844,1836,1,290.1099854,1,4,3,143,8,Promising
15845,1836,1,293.0400085,1,4,3,143,8,Promising
15846,1836,1,219.7799988,1,4,4,144,9,Recent Customers
15847,1836,1,234.4299927,1,4,4,144,9,Recent Customers
15848,1836,1,240.2899933,1,4,4,144,9,Recent Customers
15849,1836,1,243.2200012,1,4,4,144,9,Recent Customers
15850,1836,1,246.1499939,1,4,4,144,9,Recent Customers
15851,1836,1,249.0800018,1,4,4,144,9,Recent Customers
15852,1836,1,254.9400024,1,4,4,144,9,Recent Customers
15853,1836,1,257.8800049,1,4,4,144,9,Recent Customers
15854,1836,1,263.7399902,1,4,3,143,8,Promising
15855,1836,1,266.6700134,1,4,3,143,8,Promising
15856,1836,1,272.5299988,1,4,3,143,8,Promising
15857,1836,1,276.9200134,1,4,3,143,8,Promising
15858,1836,1,278.3900146,1,4,3,143,8,Promising
15859,1836,1,281.3200073,1,4,3,143,8,Promising
15860,1836,1,284.25,1,4,3,143,8,Promising
15861,1836,1,287.1799927,1,4,3,143,8,Promising
15862,1836,1,290.1099854,1,4,3,143,8,Promising
15863,1836,1,293.0400085,1,4,3,143,8,Promising
15864,1836,1,219.7799988,1,4,4,144,9,Recent Customers
15865,1836,1,234.4299927,1,4,4,144,9,Recent Customers
15866,1836,1,240.2899933,1,4,4,144,9,Recent Customers
15867,1836,1,243.2200012,1,4,4,144,9,Recent Customers
15868,1836,1,246.1499939,1,4,4,144,9,Recent Customers
15869,1836,1,249.0800018,1,4,4,144,9,Recent Customers
15870,1836,1,254.9400024,1,4,4,144,9,Recent Customers
15871,1836,1,257.8800049,1,4,4,144,9,Recent Customers
15872,1836,1,263.7399902,1,4,3,143,8,Promising
15873,1836,1,266.6700134,1,4,3,143,8,Promising
15874,1836,1,272.5299988,1,4,3,143,8,Promising
15875,1836,1,276.9200134,1,4,3,143,8,Promising
15876,1836,1,278.3900146,1,4,3,143,8,Promising
15877,1836,1,281.3200073,1,4,3,143,8,Promising
15878,1836,1,284.25,1,4,3,143,8,Promising
15879,1836,1,287.1799927,1,4,3,143,8,Promising
15880,1836,1,290.1099854,1,4,3,143,8,Promising
15881,1836,1,293.0400085,1,4,3,143,8,Promising
15882,1836,1,219.7799988,1,4,4,144,9,Recent Customers
15883,1836,1,234.4299927,1,4,4,144,9,Recent Customers
15884,1836,1,240.2899933,1,4,4,144,9,Recent Customers
15885,1836,1,243.2200012,1,4,4,144,9,Recent Customers
15886,1836,1,246.1499939,1,4,4,144,9,Recent Customers
15887,1836,1,249.0800018,1,4,4,144,9,Recent Customers
15888,1836,1,254.9400024,1,4,4,144,9,Recent Customers
15889,1836,1,257.8800049,1,4,4,144,9,Recent Customers
15890,1836,1,263.7399902,1,4,3,143,8,Promising
15891,1836,1,266.6700134,1,4,3,143,8,Promising
15892,1836,1,272.5299988,1,4,3,143,8,Promising
15893,1836,1,276.9200134,1,4,3,143,8,Promising
15894,1836,1,278.3900146,1,4,3,143,8,Promising
15895,1835,1,281.3200073,1,4,3,143,8,Promising
15896,1835,1,284.25,1,4,3,143,8,Promising
15897,1835,1,287.1799927,1,4,3,143,8,Promising
15898,1835,1,290.1099854,1,4,3,143,8,Promising
15899,1835,1,293.0400085,1,4,3,143,8,Promising
15900,1835,1,219.7799988,1,4,4,144,9,Recent Customers
15901,1835,1,234.4299927,1,4,4,144,9,Recent Customers
15902,1835,1,240.2899933,1,4,4,144,9,Recent Customers
15903,1835,1,243.2200012,1,4,4,144,9,Recent Customers
15904,1835,1,246.1499939,1,4,4,144,9,Recent Customers
15905,1835,1,249.0800018,1,4,4,144,9,Recent Customers
15906,1835,1,254.9400024,1,4,4,144,9,Recent Customers
15907,1835,1,257.8800049,1,4,4,144,9,Recent Customers
15908,1835,1,263.7399902,1,4,3,143,8,Promising
15909,1835,1,266.6700134,1,4,3,143,8,Promising
15910,1835,1,272.5299988,1,4,3,143,8,Promising
15911,1835,1,276.9200134,1,4,3,143,8,Promising
15912,1835,1,278.3900146,1,4,3,143,8,Promising
15913,1835,1,281.3200073,1,4,3,143,8,Promising
15914,1835,1,284.25,1,4,3,143,8,Promising
15915,1835,1,287.1799927,1,4,3,143,8,Promising
15916,1835,1,290.1099854,1,4,3,143,8,Promising
15917,1835,1,172.8999939,1,4,4,144,9,Recent Customers
15918,1835,1,175.0099945,1,4,4,144,9,Recent Customers
15919,1835,1,177.1100006,1,4,4,144,9,Recent Customers
15920,1835,1,179.2200012,1,4,4,144,9,Recent Customers
15921,1835,1,183.4400024,1,4,4,144,9,Recent Customers
